school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,data_source,sleep_hours,mobile_social_hours,core_ability,Math_marks,Math_self_rating,Science_marks,Science_self_rating,Social_Science_marks,Social_Science_self_rating,English_marks,English_self_rating,Hindi_marks,Hindi_self_rating,Total_marks,Average_marks
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,real_uci_base,7.1,7.2,54.882132881102265,59,3,66,4,59,3,49,3,44,2,277,55.4
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,real_uci_base,8.5,4.1,51.821265205240486,76,5,63,3,57,3,48,4,44,3,288,57.6
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,real_uci_base,7.7,5.7,37.93129063234278,49,3,40,2,30,2,40,2,43,3,202,40.4
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,real_uci_base,6.6,5.1,62.40576859222342,62,3,66,3,60,3,54,3,61,4,303,60.6
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,real_uci_base,7.9,5.4,50.00733885291679,62,3,64,3,66,5,54,3,49,3,295,59.0
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,real_uci_base,8.4,5.7,51.99791875108676,56,4,59,4,53,3,54,3,50,2,272,54.4
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,real_uci_base,7.8,4.3,55.61489348196722,60,3,55,3,59,3,51,3,66,3,291,58.2
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,real_uci_base,7.6,7.0,45.05206041174138,50,3,58,3,62,3,57,4,25,1,252,50.4
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,real_uci_base,6.7,5.5,53.914010791218665,53,3,63,4,54,4,43,3,51,3,264,52.8
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,real_uci_base,8.2,7.0,39.657205381576766,49,2,40,3,44,3,33,1,44,2,210,42.0
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,real_uci_base,7.4,6.4,58.43024896704537,66,4,56,3,49,3,58,3,60,3,289,57.8
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,real_uci_base,7.7,5.7,55.09308815473759,69,4,58,3,56,3,55,4,60,3,298,59.6
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,real_uci_base,7.7,6.6,44.48266049850167,49,4,51,3,51,3,48,3,41,3,240,48.0
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,real_uci_base,8.1,6.6,48.45362708739985,62,2,54,3,43,2,33,3,51,2,243,48.6
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,real_uci_base,6.7,5.1,62.01697492748168,65,3,60,3,80,5,68,4,51,3,324,64.8
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,real_uci_base,8.4,8.0,40.94976385512924,59,3,58,4,39,2,48,3,45,3,249,49.8
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,real_uci_base,7.3,6.7,44.66338293076876,57,3,58,4,42,3,41,2,38,3,236,47.2
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,real_uci_base,9.1,6.6,45.95579246152147,65,4,48,4,44,3,35,2,41,3,233,46.6
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,real_uci_base,6.9,6.9,47.50923458557038,46,3,67,3,48,3,53,3,47,3,261,52.2
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,real_uci_base,8.8,3.8,39.81708932491664,49,3,31,2,49,3,38,3,51,3,218,43.6
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,real_uci_base,7.8,5.5,35.84944820644878,37,2,39,2,32,3,25,2,57,3,190,38.0
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,real_uci_base,6.6,6.1,54.761043138820575,53,4,70,3,44,2,36,2,55,3,258,51.6
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,real_uci_base,7.2,6.8,59.22136122600575,63,4,60,4,62,3,53,3,54,4,292,58.4
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,real_uci_base,7.4,5.7,50.48538234554004,47,3,45,3,52,3,47,4,46,2,237,47.4
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,real_uci_base,7.4,5.8,37.78680931728957,49,4,32,3,29,2,37,3,36,2,183,36.6
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,real_uci_base,7.7,5.4,45.70253755943365,53,4,39,2,47,3,30,2,60,3,229,45.8
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,real_uci_base,6.7,2.3,52.786459908744895,50,3,50,2,57,4,39,2,46,3,242,48.4
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,real_uci_base,7.6,6.6,33.42718046659071,36,1,37,2,29,2,39,3,22,2,163,32.6
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,real_uci_base,9.1,4.5,38.40761218337147,55,4,39,3,31,3,39,2,40,2,204,40.8
GP,M,14,U,LE3,T,3,1,services,health,other,mother,2,4,1,yes,no,yes,no,yes,yes,yes,no,5,4,3,1,2,3,4,synthetic_indian,8.1,5.2,48.43855590845516,67,4,60,4,41,3,38,3,56,3,262,52.4
MS,F,15,R,GT3,T,3,4,at_home,services,other,father,3,3,0,no,yes,yes,no,yes,yes,yes,no,5,2,3,1,2,1,4,synthetic_indian,7.3,5.2,56.11158207234492,57,4,64,4,52,4,70,4,50,3,293,58.6
GP,F,15,U,GT3,T,0,4,services,other,other,other,3,3,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,1,1,4,synthetic_indian,7.2,5.2,45.40920816022832,49,4,41,2,31,3,45,2,47,3,213,42.6
GP,F,14,U,GT3,T,3,0,teacher,at_home,course,father,1,2,1,yes,yes,yes,no,yes,yes,yes,no,1,1,4,1,2,5,2,synthetic_indian,7.2,5.3,35.35231568779081,37,3,48,3,38,3,43,3,33,2,199,39.8
GP,M,15,U,GT3,T,2,4,teacher,health,home,other,4,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,2,3,synthetic_indian,7.7,5.8,42.51937451651372,48,3,56,3,41,3,38,3,38,2,221,44.2
MS,M,14,U,GT3,T,3,4,at_home,at_home,reputation,father,1,1,2,no,no,no,no,yes,yes,yes,no,5,5,2,1,1,2,4,synthetic_indian,7.0,6.1,25.620472654088108,21,2,34,2,20,2,19,2,18,2,112,22.4
GP,M,15,U,LE3,T,2,4,services,teacher,reputation,mother,4,3,0,yes,yes,yes,yes,yes,no,no,no,2,2,1,3,5,3,7,synthetic_indian,6.8,2.0,53.49125944899229,59,4,48,2,49,2,50,2,52,3,258,51.6
GP,F,14,R,LE3,T,1,1,teacher,other,reputation,mother,2,4,0,yes,yes,yes,yes,yes,yes,no,no,1,1,3,1,1,1,6,synthetic_indian,5.4,3.2,56.52382378511643,50,3,67,4,57,3,62,3,59,3,295,59.0
GP,F,14,U,GT3,T,0,0,health,at_home,other,father,4,2,0,yes,no,no,yes,no,yes,no,no,1,4,1,1,2,5,6,synthetic_indian,7.7,2.3,58.06918759325967,68,3,56,2,61,4,58,3,50,2,293,58.6
MS,F,14,U,GT3,T,3,4,health,services,course,father,4,3,1,no,yes,no,no,yes,yes,yes,no,3,4,1,1,1,1,7,synthetic_indian,7.6,5.1,42.448699482620725,54,3,56,4,34,3,39,2,26,1,209,41.8
GP,M,15,U,LE3,T,2,4,services,other,other,father,2,4,0,yes,no,yes,yes,no,yes,yes,no,2,1,1,1,1,4,2,synthetic_indian,6.3,3.3,72.46628625980314,73,4,79,4,80,4,72,4,86,4,390,78.0
GP,F,15,R,GT3,T,4,1,at_home,services,home,mother,3,3,0,no,yes,no,yes,yes,yes,yes,yes,2,2,4,1,2,3,6,synthetic_indian,8.1,5.3,61.44860936609042,77,4,73,4,68,3,43,2,62,4,323,64.6
GP,F,15,R,GT3,T,0,0,teacher,at_home,course,mother,2,2,1,no,yes,yes,yes,yes,yes,yes,no,4,5,4,1,1,2,4,synthetic_indian,6.6,5.5,29.8254435637398,24,1,16,2,27,2,39,3,31,2,137,27.4
GP,F,14,R,LE3,T,1,2,at_home,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,1,2,3,2,1,1,2,synthetic_indian,6.4,3.5,41.41941572751619,33,2,37,3,44,2,37,2,35,3,186,37.2
MS,F,15,R,GT3,T,2,1,health,services,other,mother,1,3,0,yes,yes,yes,yes,yes,yes,no,no,4,3,3,5,1,3,4,synthetic_indian,7.2,4.3,50.11420050397432,62,3,62,4,47,4,55,4,39,2,265,53.0
GP,M,15,U,GT3,T,1,0,teacher,teacher,other,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,yes,2,2,3,1,4,2,2,synthetic_indian,7.4,3.7,57.55413148251244,77,4,54,3,59,3,54,4,46,3,290,58.0
MS,M,14,U,GT3,T,1,4,at_home,teacher,home,father,1,2,0,no,yes,yes,yes,yes,no,no,yes,3,3,1,1,1,1,4,synthetic_indian,8.5,3.1,65.1247860804273,79,5,68,4,69,4,70,4,61,3,347,69.4
MS,F,16,R,LE3,T,3,0,other,at_home,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,1,4,4,1,1,5,4,synthetic_indian,7.3,3.9,45.76363739578788,43,3,30,1,47,3,46,2,37,3,203,40.6
MS,M,14,R,LE3,T,3,0,services,other,other,mother,3,4,0,no,no,no,no,yes,yes,no,no,2,3,2,1,1,3,4,synthetic_indian,7.6,3.8,65.61165023940066,83,5,84,4,69,4,59,3,63,3,358,71.6
GP,M,15,R,GT3,T,2,0,services,health,home,mother,3,4,0,yes,no,no,yes,no,yes,no,no,3,5,1,1,4,1,3,synthetic_indian,7.0,3.0,56.71814408027214,67,4,51,3,51,2,45,3,55,3,269,53.8
MS,F,14,R,GT3,T,4,2,other,other,reputation,father,4,4,0,no,no,yes,yes,yes,yes,yes,no,5,1,5,1,2,2,4,synthetic_indian,6.5,4.9,56.725660010454,65,3,68,4,51,3,63,3,52,3,299,59.8
GP,F,16,R,GT3,A,2,0,health,teacher,home,mother,1,3,0,no,no,yes,no,yes,yes,yes,no,2,3,1,1,2,2,3,synthetic_indian,7.7,5.0,51.09919073675755,62,3,62,3,47,3,44,3,56,3,271,54.2
MS,M,14,R,GT3,T,4,2,teacher,services,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,2,4,1,1,5,3,synthetic_indian,7.7,4.0,67.08964892918348,70,4,71,4,75,4,74,4,73,4,363,72.6
MS,F,15,R,LE3,T,1,4,services,health,other,mother,1,4,1,no,yes,no,yes,no,yes,yes,no,4,3,5,1,1,3,4,synthetic_indian,5.7,6.3,41.14699286046212,31,2,51,3,32,2,25,2,49,3,188,37.6
MS,M,16,R,GT3,A,0,2,other,at_home,other,mother,3,3,0,no,yes,no,no,yes,yes,yes,no,5,4,1,1,1,3,5,synthetic_indian,8.2,5.2,50.80946379093983,68,4,55,3,47,3,57,3,62,3,289,57.8
MS,F,15,R,LE3,T,2,4,other,health,course,other,1,2,0,yes,yes,no,yes,yes,yes,yes,no,2,3,4,1,1,1,6,synthetic_indian,8.3,5.0,53.10760641740441,69,4,53,3,57,3,50,3,61,3,290,58.0
MS,M,16,R,GT3,T,2,4,health,at_home,course,other,3,2,1,no,yes,yes,yes,yes,yes,yes,yes,5,5,4,2,1,2,2,synthetic_indian,7.1,5.9,39.22207129091642,33,3,40,3,36,3,44,4,44,2,197,39.4
MS,F,16,U,GT3,T,4,2,health,health,other,mother,4,3,0,no,no,no,yes,yes,no,no,no,1,3,2,3,5,2,2,synthetic_indian,7.3,2.1,50.71485931730872,59,3,41,2,38,3,50,3,44,3,232,46.4
MS,M,14,R,LE3,A,1,1,at_home,at_home,home,mother,4,3,3,yes,yes,yes,no,yes,yes,no,no,2,5,1,1,2,5,9,synthetic_indian,7.6,4.0,21.95840850963094,33,1,25,2,24,2,14,2,22,2,118,23.6
MS,M,14,U,GT3,T,1,3,services,at_home,home,father,4,4,1,no,yes,no,no,no,yes,yes,yes,3,2,4,1,1,5,7,synthetic_indian,6.9,3.3,46.31629557485911,50,3,35,2,44,3,41,3,60,3,230,46.0
GP,M,15,U,LE3,T,4,0,at_home,health,course,mother,3,2,0,no,yes,yes,no,yes,yes,yes,yes,5,4,3,1,1,3,3,synthetic_indian,7.0,5.6,46.37526892270179,49,3,45,3,39,2,43,3,43,2,219,43.8
GP,F,14,R,LE3,T,1,3,other,health,course,mother,1,1,3,no,no,no,no,yes,yes,yes,yes,1,1,4,1,2,2,5,synthetic_indian,6.9,3.9,20.0,15,2,23,2,25,2,17,2,39,3,119,23.8
MS,M,14,U,LE3,T,3,0,teacher,at_home,course,mother,1,3,0,yes,no,yes,yes,yes,yes,yes,no,4,2,2,1,1,1,6,synthetic_indian,6.9,4.3,48.26578130661421,58,3,56,3,37,3,55,4,39,2,245,49.0
MS,M,16,U,LE3,T,0,0,teacher,teacher,reputation,other,2,2,0,no,no,no,yes,yes,no,no,no,4,2,4,1,1,4,5,synthetic_indian,8.0,3.8,40.07276719303097,50,3,39,2,23,2,43,3,29,2,184,36.8
MS,F,14,U,GT3,T,2,4,health,health,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,5,1,1,1,1,1,8,synthetic_indian,7.5,2.6,56.08985012279663,59,4,54,3,49,2,45,3,56,3,263,52.6
GP,F,16,U,GT3,T,0,0,teacher,other,course,mother,2,4,0,no,no,no,no,yes,yes,yes,no,4,3,1,1,1,5,6,synthetic_indian,6.5,5.1,59.56173301505907,61,3,71,3,62,4,49,3,56,3,299,59.8
MS,M,16,R,LE3,T,2,0,teacher,services,home,father,4,1,2,yes,yes,no,yes,yes,yes,no,no,3,3,5,1,2,1,6,synthetic_indian,8.1,5.2,21.608469152018664,29,3,24,2,19,1,22,2,30,2,124,24.8
GP,M,16,U,GT3,T,3,2,teacher,at_home,course,mother,1,4,0,no,no,no,no,yes,yes,no,no,2,3,1,3,1,2,3,synthetic_indian,4.8,3.6,54.13251353130629,36,2,61,3,48,2,35,2,54,3,234,46.8
GP,F,15,U,LE3,T,1,3,other,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,1,4,5,1,1,3,4,synthetic_indian,8.5,6.7,39.35615278509364,49,3,50,3,37,2,43,3,29,1,208,41.6
GP,F,15,U,GT3,T,4,2,teacher,services,home,other,2,1,0,no,yes,no,yes,no,yes,yes,no,5,2,3,1,1,4,8,synthetic_indian,6.2,3.3,38.885755402842086,28,2,36,3,28,1,40,3,36,2,168,33.6
GP,F,15,R,GT3,T,3,0,teacher,teacher,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,2,3,2,synthetic_indian,7.0,6.2,56.3082339226502,57,3,60,4,56,4,62,4,42,3,277,55.4
GP,F,16,R,GT3,T,0,4,teacher,services,home,father,2,2,0,yes,no,no,yes,yes,yes,yes,no,2,1,3,1,1,4,3,synthetic_indian,6.3,4.8,49.71061018842186,43,3,58,3,54,4,37,3,45,2,237,47.4
MS,F,15,U,LE3,T,4,2,at_home,health,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,2,5,1,1,4,5,synthetic_indian,6.3,4.5,49.19414915542567,35,2,42,4,49,3,54,3,55,3,235,47.0
MS,M,15,U,GT3,T,1,2,other,services,home,mother,1,2,1,no,no,yes,no,yes,yes,yes,yes,4,3,4,1,4,2,4,synthetic_indian,8.1,5.2,45.2255470707785,59,3,46,2,61,4,59,3,49,3,274,54.8
MS,F,14,U,GT3,T,3,1,health,at_home,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,1,4,2,7,synthetic_indian,7.0,4.1,35.45502340628177,33,2,38,3,33,3,25,2,32,3,161,32.2
MS,M,15,R,GT3,T,4,0,at_home,services,home,mother,3,2,1,no,yes,yes,yes,yes,yes,yes,no,1,5,3,1,5,5,3,synthetic_indian,7.7,5.9,40.39745395952141,53,3,42,2,48,3,45,3,29,2,217,43.4
MS,M,15,R,LE3,T,3,4,services,other,home,mother,1,3,0,no,yes,yes,no,no,yes,yes,no,3,2,4,1,2,5,1,synthetic_indian,6.9,5.2,60.7169619935715,61,3,68,3,59,3,59,3,57,3,304,60.8
GP,M,16,U,LE3,T,3,2,other,health,other,father,3,1,1,no,yes,yes,yes,no,yes,no,no,3,2,5,1,1,4,2,synthetic_indian,7.8,5.5,36.28068446073097,34,2,50,3,35,4,28,2,30,3,177,35.4
MS,F,16,U,GT3,T,1,2,other,services,reputation,mother,2,1,0,no,yes,yes,no,yes,no,yes,no,5,4,2,1,1,5,6,synthetic_indian,7.7,6.3,43.89075818779013,48,3,54,3,45,3,50,4,52,2,249,49.8
MS,M,16,U,GT3,T,2,4,services,at_home,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,1,2,1,1,1,2,2,synthetic_indian,6.6,3.0,46.65641140513436,39,3,36,3,44,3,55,3,46,3,220,44.0
GP,M,16,R,LE3,T,4,0,services,health,other,mother,4,1,0,no,no,no,no,no,yes,no,no,5,2,5,1,1,5,3,synthetic_indian,8.1,4.9,57.0516973785063,62,3,60,4,68,4,59,4,49,2,298,59.6
MS,F,16,U,LE3,T,1,1,services,at_home,home,father,1,3,1,no,yes,no,yes,yes,yes,yes,no,1,5,5,1,4,4,3,synthetic_indian,6.9,8.0,25.589925235173915,20,3,34,2,14,2,36,2,18,1,122,24.4
GP,M,16,U,GT3,A,3,2,health,teacher,home,mother,2,2,0,no,no,no,yes,no,yes,no,no,3,5,1,1,2,3,6,synthetic_indian,6.4,4.6,44.044884565120405,41,2,46,2,38,2,35,3,44,3,204,40.8
MS,M,15,U,LE3,T,1,1,teacher,other,reputation,mother,1,3,3,yes,yes,yes,yes,yes,yes,yes,no,1,1,1,1,2,1,3,synthetic_indian,6.6,4.1,28.93781735243488,36,2,49,2,37,3,18,2,34,2,174,34.8
GP,F,16,U,GT3,T,2,3,other,teacher,other,mother,3,2,0,no,no,no,yes,yes,yes,yes,no,1,3,2,5,1,5,3,synthetic_indian,8.4,6.5,39.226790388896845,44,2,53,3,35,3,38,3,30,2,200,40.0
MS,M,16,R,GT3,T,4,0,teacher,other,home,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,1,5,2,3,3,2,7,synthetic_indian,7.8,6.7,51.24319846398955,61,4,58,3,56,2,48,3,43,4,266,53.2
MS,M,14,U,LE3,T,2,3,teacher,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,2,1,2,1,2,3,4,synthetic_indian,6.4,3.5,72.09661589805226,82,4,81,4,82,4,68,3,60,3,373,74.6
GP,M,15,R,GT3,T,0,3,services,health,home,father,2,4,2,no,yes,no,yes,yes,yes,yes,yes,2,2,4,2,1,2,7,synthetic_indian,6.5,5.7,33.5792298383502,35,2,46,3,28,3,41,2,31,3,181,36.2
GP,F,15,R,LE3,T,4,3,health,services,course,mother,2,4,0,no,yes,no,yes,yes,yes,yes,no,3,1,5,1,3,5,4,synthetic_indian,6.4,4.9,66.76817395945184,68,4,73,5,76,4,67,4,61,3,345,69.0
GP,F,15,U,LE3,T,2,0,at_home,other,other,mother,1,4,1,no,no,no,no,no,yes,yes,no,1,1,1,3,1,4,3,synthetic_indian,8.1,3.2,43.46784631196085,65,4,55,3,32,3,48,3,33,2,233,46.6
GP,F,16,U,GT3,T,3,0,health,other,home,mother,2,1,1,no,yes,no,no,no,yes,yes,no,3,1,5,1,1,1,2,synthetic_indian,7.6,4.8,40.58839978840686,41,2,42,2,46,4,37,1,53,3,219,43.8
GP,M,16,R,GT3,T,4,4,teacher,other,course,father,2,1,0,no,yes,yes,no,no,yes,yes,no,2,1,5,1,1,1,5,synthetic_indian,7.7,6.4,48.4265439159206,47,3,59,4,51,3,53,3,52,4,262,52.4
GP,M,16,U,GT3,T,4,1,health,at_home,other,mother,2,3,0,yes,no,yes,no,no,yes,yes,no,1,5,2,1,1,3,3,synthetic_indian,8.0,5.2,59.77822969296129,77,5,57,3,59,3,55,3,56,3,304,60.8
GP,F,14,U,GT3,T,1,1,services,health,home,mother,2,3,0,no,yes,no,no,no,yes,yes,no,5,3,2,1,1,1,5,synthetic_indian,7.2,5.5,51.22656756778763,50,3,64,4,48,3,61,3,56,3,279,55.8
GP,M,16,R,LE3,T,3,4,at_home,services,reputation,mother,3,4,0,no,no,no,no,yes,yes,yes,no,2,1,5,1,1,4,8,synthetic_indian,6.4,5.5,50.93349950659696,56,3,64,3,37,4,43,4,54,4,254,50.8
MS,M,14,U,LE3,T,0,4,services,services,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,2,4,2,3,5,2,4,synthetic_indian,7.3,3.7,38.30951238849702,43,3,30,3,47,4,53,4,34,3,207,41.4
MS,F,15,U,LE3,T,2,3,at_home,teacher,course,mother,4,4,0,yes,no,no,no,yes,yes,yes,no,2,2,4,1,1,4,3,synthetic_indian,6.6,5.2,48.55958108512327,48,4,50,3,32,2,48,4,44,3,222,44.4
GP,F,16,U,LE3,T,1,4,teacher,other,home,mother,2,3,0,yes,yes,yes,yes,no,yes,yes,no,1,2,1,1,2,3,1,synthetic_indian,6.9,2.3,57.10589704654478,58,3,47,3,53,3,47,3,63,4,268,53.6
MS,M,14,R,LE3,T,2,2,at_home,other,home,mother,1,4,1,no,yes,yes,yes,yes,yes,yes,no,4,2,5,1,1,3,2,synthetic_indian,7.2,5.5,60.44709119851982,77,4,65,3,61,4,70,4,59,4,332,66.4
MS,M,14,U,LE3,T,0,1,at_home,other,course,mother,4,3,0,no,yes,no,yes,no,no,no,no,5,2,1,1,1,1,5,synthetic_indian,7.0,2.9,58.931386415238215,66,3,78,4,55,3,58,3,58,3,315,63.0
MS,M,16,U,LE3,A,0,4,at_home,services,reputation,mother,3,4,0,yes,no,no,no,yes,yes,yes,yes,5,2,4,1,1,4,6,synthetic_indian,7.2,4.7,76.83005586873887,86,4,75,5,95,4,86,4,75,4,417,83.4
MS,F,15,U,LE3,T,4,2,health,teacher,reputation,mother,4,2,0,no,yes,yes,no,yes,yes,yes,no,3,1,2,1,1,2,5,synthetic_indian,7.0,3.7,60.99065491549064,68,3,64,3,69,4,64,3,60,4,325,65.0
GP,F,15,U,GT3,T,0,2,health,at_home,other,mother,4,4,0,no,yes,no,no,no,yes,yes,no,1,3,3,1,1,4,6,synthetic_indian,6.9,6.6,48.04660967004654,60,3,69,3,45,3,49,2,42,3,265,53.0
MS,F,15,U,GT3,T,2,2,teacher,health,home,father,4,2,0,no,no,no,yes,yes,yes,yes,no,2,4,4,1,1,2,4,synthetic_indian,6.0,5.5,45.16388027910863,33,2,43,2,43,2,36,3,47,3,202,40.4
GP,F,14,U,LE3,T,3,2,at_home,at_home,reputation,other,1,2,1,no,no,no,no,yes,yes,yes,no,4,5,3,1,1,2,3,synthetic_indian,8.1,4.9,46.44577578473338,53,3,41,3,50,3,51,2,59,3,254,50.8
MS,M,14,U,GT3,T,3,3,other,services,other,other,1,3,0,no,no,no,no,yes,yes,yes,no,1,4,1,1,1,4,3,synthetic_indian,7.4,5.6,46.726939419923234,52,3,63,3,34,3,40,3,42,3,231,46.2
MS,F,14,U,GT3,T,4,2,teacher,other,reputation,father,1,2,0,no,no,yes,yes,yes,no,yes,no,1,5,5,1,2,5,6,synthetic_indian,8.2,8.0,38.85760650109388,51,3,62,3,36,2,46,3,28,3,223,44.6
MS,F,14,U,LE3,T,2,3,at_home,health,home,father,3,1,0,no,yes,no,no,no,yes,yes,yes,4,5,2,2,1,4,3,synthetic_indian,5.7,5.3,38.94543455812084,17,2,44,3,32,3,29,2,27,2,149,29.8
GP,F,15,U,GT3,T,2,3,at_home,services,other,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,4,1,1,2,0,synthetic_indian,9.1,6.7,29.972676982864375,52,4,44,3,15,1,36,2,38,3,185,37.0
MS,F,16,U,GT3,T,0,2,health,services,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,1,1,2,1,1,3,2,synthetic_indian,7.3,5.0,39.73496080950986,34,3,46,3,43,3,36,2,47,2,206,41.2
GP,F,14,U,GT3,A,2,1,teacher,services,other,father,4,3,2,yes,no,yes,no,yes,no,yes,no,5,2,3,1,1,3,4,synthetic_indian,7.7,3.6,42.17556893208176,50,3,43,3,44,3,49,3,52,3,238,47.6
MS,M,14,R,LE3,T,1,2,at_home,health,reputation,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,1,3,1,1,1,5,synthetic_indian,6.6,3.3,37.02263659213055,31,2,36,3,29,2,38,3,36,3,170,34.0
GP,M,15,U,GT3,T,0,2,at_home,health,home,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,5,1,5,3,2,synthetic_indian,7.4,6.3,51.485277191664,59,3,66,4,50,3,59,3,54,4,288,57.6
MS,F,16,U,LE3,T,1,2,teacher,teacher,other,father,1,3,0,no,no,yes,no,yes,yes,yes,no,2,3,3,1,2,5,7,synthetic_indian,6.3,6.6,50.16523646814576,44,3,72,4,53,3,59,3,41,2,269,53.8
GP,M,16,U,GT3,T,4,1,other,teacher,course,mother,3,1,0,no,yes,no,no,no,yes,yes,no,4,5,5,1,1,2,0,synthetic_indian,7.3,7.6,45.93220687318934,35,2,50,2,48,3,40,3,40,2,213,42.6
GP,F,15,R,GT3,T,3,0,teacher,at_home,home,mother,3,2,0,no,yes,yes,yes,yes,yes,yes,no,1,4,4,1,1,4,11,synthetic_indian,8.7,5.2,41.04559094874618,59,3,36,2,36,2,49,4,37,3,217,43.4
